gs_name	gene
GOBP_INFLAMMATORY_RESPONSE	ENSG00000109272
GOBP_INFLAMMATORY_RESPONSE	ENSG00000008438
GOBP_INFLAMMATORY_RESPONSE	ENSG00000161031
GOBP_INFLAMMATORY_RESPONSE	ENSG00000155629
GOBP_INFLAMMATORY_RESPONSE	ENSG00000171608
GOBP_INFLAMMATORY_RESPONSE	ENSG00000105851
GOBP_INFLAMMATORY_RESPONSE	ENSG00000198961
GOBP_INFLAMMATORY_RESPONSE	ENSG00000069764
GOBP_INFLAMMATORY_RESPONSE	ENSG00000276870
GOBP_INFLAMMATORY_RESPONSE	ENSG00000188257
GOBP_INFLAMMATORY_RESPONSE	ENSG00000117215
GOBP_INFLAMMATORY_RESPONSE	ENSG00000188784
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100078
GOBP_INFLAMMATORY_RESPONSE	ENSG00000243708
GOBP_INFLAMMATORY_RESPONSE	ENSG00000105499
GOBP_INFLAMMATORY_RESPONSE	ENSG00000146070
GOBP_INFLAMMATORY_RESPONSE	ENSG00000137055
GOBP_INFLAMMATORY_RESPONSE	ENSG00000124181
GOBP_INFLAMMATORY_RESPONSE	ENSG00000197943
GOBP_INFLAMMATORY_RESPONSE	ENSG00000105223
GOBP_INFLAMMATORY_RESPONSE	ENSG00000166428
GOBP_INFLAMMATORY_RESPONSE	ENSG00000107020
GOBP_INFLAMMATORY_RESPONSE	ENSG00000145632
GOBP_INFLAMMATORY_RESPONSE	ENSG00000123560
GOBP_INFLAMMATORY_RESPONSE	ENSG00000188313
GOBP_INFLAMMATORY_RESPONSE	ENSG00000176903
GOBP_INFLAMMATORY_RESPONSE	ENSG00000070501
GOBP_INFLAMMATORY_RESPONSE	ENSG00000186951
GOBP_INFLAMMATORY_RESPONSE	ENSG00000112033
GOBP_INFLAMMATORY_RESPONSE	ENSG00000132170
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163736
GOBP_INFLAMMATORY_RESPONSE	ENSG00000137509
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167815
GOBP_INFLAMMATORY_RESPONSE	ENSG00000126432
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163932
GOBP_INFLAMMATORY_RESPONSE	ENSG00000065675
GOBP_INFLAMMATORY_RESPONSE	ENSG00000067606
GOBP_INFLAMMATORY_RESPONSE	ENSG00000184304
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115718
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163421
GOBP_INFLAMMATORY_RESPONSE	ENSG00000183668
GOBP_INFLAMMATORY_RESPONSE	ENSG00000129084
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100902
GOBP_INFLAMMATORY_RESPONSE	ENSG00000159377
GOBP_INFLAMMATORY_RESPONSE	ENSG00000140368
GOBP_INFLAMMATORY_RESPONSE	ENSG00000169403
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168229
GOBP_INFLAMMATORY_RESPONSE	ENSG00000160951
GOBP_INFLAMMATORY_RESPONSE	ENSG00000125384
GOBP_INFLAMMATORY_RESPONSE	ENSG00000050628
GOBP_INFLAMMATORY_RESPONSE	ENSG00000171522
GOBP_INFLAMMATORY_RESPONSE	ENSG00000148344
GOBP_INFLAMMATORY_RESPONSE	ENSG00000122420
GOBP_INFLAMMATORY_RESPONSE	ENSG00000160013
GOBP_INFLAMMATORY_RESPONSE	ENSG00000124212
GOBP_INFLAMMATORY_RESPONSE	ENSG00000095303
GOBP_INFLAMMATORY_RESPONSE	ENSG00000073756
GOBP_INFLAMMATORY_RESPONSE	ENSG00000105894
GOBP_INFLAMMATORY_RESPONSE	ENSG00000175354
GOBP_INFLAMMATORY_RESPONSE	ENSG00000081237
GOBP_INFLAMMATORY_RESPONSE	ENSG00000262418
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163661
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168297
GOBP_INFLAMMATORY_RESPONSE	ENSG00000103490
GOBP_INFLAMMATORY_RESPONSE	ENSG00000253548
GOBP_INFLAMMATORY_RESPONSE	ENSG00000154710
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136238
GOBP_INFLAMMATORY_RESPONSE	ENSG00000106538
GOBP_INFLAMMATORY_RESPONSE	ENSG00000172575
GOBP_INFLAMMATORY_RESPONSE	ENSG00000139687
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168214
GOBP_INFLAMMATORY_RESPONSE	ENSG00000172016
GOBP_INFLAMMATORY_RESPONSE	ENSG00000143954
GOBP_INFLAMMATORY_RESPONSE	ENSG00000162924
GOBP_INFLAMMATORY_RESPONSE	ENSG00000173039
GOBP_INFLAMMATORY_RESPONSE	ENSG00000104856
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100263
GOBP_INFLAMMATORY_RESPONSE	ENSG00000129667
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164327
GOBP_INFLAMMATORY_RESPONSE	ENSG00000137275
GOBP_INFLAMMATORY_RESPONSE	ENSG00000104312
GOBP_INFLAMMATORY_RESPONSE	ENSG00000069667
GOBP_INFLAMMATORY_RESPONSE	ENSG00000105372
GOBP_INFLAMMATORY_RESPONSE	ENSG00000162302
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100784
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163221
GOBP_INFLAMMATORY_RESPONSE	ENSG00000143546
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163220
GOBP_INFLAMMATORY_RESPONSE	ENSG00000213694
GOBP_INFLAMMATORY_RESPONSE	ENSG00000173432
GOBP_INFLAMMATORY_RESPONSE	ENSG00000288411
GOBP_INFLAMMATORY_RESPONSE	ENSG00000134339
GOBP_INFLAMMATORY_RESPONSE	ENSG00000148965
GOBP_INFLAMMATORY_RESPONSE	ENSG00000064932
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278788
GOBP_INFLAMMATORY_RESPONSE	ENSG00000171951
GOBP_INFLAMMATORY_RESPONSE	ENSG00000149021
GOBP_INFLAMMATORY_RESPONSE	ENSG00000169432
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168447
GOBP_INFLAMMATORY_RESPONSE	ENSG00000159307
GOBP_INFLAMMATORY_RESPONSE	ENSG00000142186
GOBP_INFLAMMATORY_RESPONSE	ENSG00000000457
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115884
GOBP_INFLAMMATORY_RESPONSE	ENSG00000007908
GOBP_INFLAMMATORY_RESPONSE	ENSG00000131871
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174175
GOBP_INFLAMMATORY_RESPONSE	ENSG00000138623
GOBP_INFLAMMATORY_RESPONSE	ENSG00000288455
GOBP_INFLAMMATORY_RESPONSE	ENSG00000197249
GOBP_INFLAMMATORY_RESPONSE	ENSG00000277377
GOBP_INFLAMMATORY_RESPONSE	ENSG00000196136
GOBP_INFLAMMATORY_RESPONSE	ENSG00000106366
GOBP_INFLAMMATORY_RESPONSE	ENSG00000132386
GOBP_INFLAMMATORY_RESPONSE	ENSG00000282307
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167711
GOBP_INFLAMMATORY_RESPONSE	ENSG00000276838
GOBP_INFLAMMATORY_RESPONSE	ENSG00000185917
GOBP_INFLAMMATORY_RESPONSE	ENSG00000103037
GOBP_INFLAMMATORY_RESPONSE	ENSG00000179526
GOBP_INFLAMMATORY_RESPONSE	ENSG00000197417
GOBP_INFLAMMATORY_RESPONSE	ENSG00000185187
GOBP_INFLAMMATORY_RESPONSE	ENSG00000088827
GOBP_INFLAMMATORY_RESPONSE	ENSG00000142512
GOBP_INFLAMMATORY_RESPONSE	ENSG00000198053
GOBP_INFLAMMATORY_RESPONSE	ENSG00000117090
GOBP_INFLAMMATORY_RESPONSE	ENSG00000158714
GOBP_INFLAMMATORY_RESPONSE	ENSG00000018280
GOBP_INFLAMMATORY_RESPONSE	ENSG00000170365
GOBP_INFLAMMATORY_RESPONSE	ENSG00000166949
GOBP_INFLAMMATORY_RESPONSE	ENSG00000130768
GOBP_INFLAMMATORY_RESPONSE	ENSG00000092531
GOBP_INFLAMMATORY_RESPONSE	ENSG00000145335
GOBP_INFLAMMATORY_RESPONSE	ENSG00000114520
GOBP_INFLAMMATORY_RESPONSE	ENSG00000129515
GOBP_INFLAMMATORY_RESPONSE	ENSG00000184557
GOBP_INFLAMMATORY_RESPONSE	ENSG00000171150
GOBP_INFLAMMATORY_RESPONSE	ENSG00000142168
GOBP_INFLAMMATORY_RESPONSE	ENSG00000158480
GOBP_INFLAMMATORY_RESPONSE	ENSG00000176170
GOBP_INFLAMMATORY_RESPONSE	ENSG00000118785
GOBP_INFLAMMATORY_RESPONSE	ENSG00000197122
GOBP_INFLAMMATORY_RESPONSE	ENSG00000010327
GOBP_INFLAMMATORY_RESPONSE	ENSG00000035720
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168610
GOBP_INFLAMMATORY_RESPONSE	ENSG00000173757
GOBP_INFLAMMATORY_RESPONSE	ENSG00000184584
GOBP_INFLAMMATORY_RESPONSE	ENSG00000288243
GOBP_INFLAMMATORY_RESPONSE	ENSG00000198648
GOBP_INFLAMMATORY_RESPONSE	ENSG00000198829
GOBP_INFLAMMATORY_RESPONSE	ENSG00000165025
GOBP_INFLAMMATORY_RESPONSE	ENSG00000132718
GOBP_INFLAMMATORY_RESPONSE	ENSG00000006128
GOBP_INFLAMMATORY_RESPONSE	ENSG00000176358
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115353
GOBP_INFLAMMATORY_RESPONSE	ENSG00000184599
GOBP_INFLAMMATORY_RESPONSE	ENSG00000183735
GOBP_INFLAMMATORY_RESPONSE	ENSG00000006638
GOBP_INFLAMMATORY_RESPONSE	ENSG00000110719
GOBP_INFLAMMATORY_RESPONSE	ENSG00000120156
GOBP_INFLAMMATORY_RESPONSE	ENSG00000106327
GOBP_INFLAMMATORY_RESPONSE	ENSG00000072274
GOBP_INFLAMMATORY_RESPONSE	ENSG00000105329
GOBP_INFLAMMATORY_RESPONSE	ENSG00000137801
GOBP_INFLAMMATORY_RESPONSE	ENSG00000130775
GOBP_INFLAMMATORY_RESPONSE	ENSG00000127666
GOBP_INFLAMMATORY_RESPONSE	ENSG00000243414
GOBP_INFLAMMATORY_RESPONSE	ENSG00000102265
GOBP_INFLAMMATORY_RESPONSE	ENSG00000150455
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174125
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174123
GOBP_INFLAMMATORY_RESPONSE	ENSG00000137462
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164342
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136869
GOBP_INFLAMMATORY_RESPONSE	ENSG00000187554
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174130
GOBP_INFLAMMATORY_RESPONSE	ENSG00000196664
GOBP_INFLAMMATORY_RESPONSE	ENSG00000101916
GOBP_INFLAMMATORY_RESPONSE	ENSG00000239732
GOBP_INFLAMMATORY_RESPONSE	ENSG00000121933
GOBP_INFLAMMATORY_RESPONSE	ENSG00000205542
GOBP_INFLAMMATORY_RESPONSE	ENSG00000204490
GOBP_INFLAMMATORY_RESPONSE	ENSG00000206439
GOBP_INFLAMMATORY_RESPONSE	ENSG00000223952
GOBP_INFLAMMATORY_RESPONSE	ENSG00000228321
GOBP_INFLAMMATORY_RESPONSE	ENSG00000228849
GOBP_INFLAMMATORY_RESPONSE	ENSG00000228978
GOBP_INFLAMMATORY_RESPONSE	ENSG00000230108
GOBP_INFLAMMATORY_RESPONSE	ENSG00000232810
GOBP_INFLAMMATORY_RESPONSE	ENSG00000118503
GOBP_INFLAMMATORY_RESPONSE	ENSG00000123610
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163154
GOBP_INFLAMMATORY_RESPONSE	ENSG00000141655
GOBP_INFLAMMATORY_RESPONSE	ENSG00000067182
GOBP_INFLAMMATORY_RESPONSE	ENSG00000028137
GOBP_INFLAMMATORY_RESPONSE	ENSG00000186827
GOBP_INFLAMMATORY_RESPONSE	ENSG00000120659
GOBP_INFLAMMATORY_RESPONSE	ENSG00000117586
GOBP_INFLAMMATORY_RESPONSE	ENSG00000145901
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168884
GOBP_INFLAMMATORY_RESPONSE	ENSG00000050730
GOBP_INFLAMMATORY_RESPONSE	ENSG00000078902
GOBP_INFLAMMATORY_RESPONSE	ENSG00000169902
GOBP_INFLAMMATORY_RESPONSE	ENSG00000102871
GOBP_INFLAMMATORY_RESPONSE	ENSG00000056972
GOBP_INFLAMMATORY_RESPONSE	ENSG00000124731
GOBP_INFLAMMATORY_RESPONSE	ENSG00000095970
GOBP_INFLAMMATORY_RESPONSE	ENSG00000213689
GOBP_INFLAMMATORY_RESPONSE	ENSG00000255690
GOBP_INFLAMMATORY_RESPONSE	ENSG00000147573
GOBP_INFLAMMATORY_RESPONSE	ENSG00000196689
GOBP_INFLAMMATORY_RESPONSE	ENSG00000111199
GOBP_INFLAMMATORY_RESPONSE	ENSG00000145777
GOBP_INFLAMMATORY_RESPONSE	ENSG00000134198
GOBP_INFLAMMATORY_RESPONSE	ENSG00000146216
GOBP_INFLAMMATORY_RESPONSE	ENSG00000114383
GOBP_INFLAMMATORY_RESPONSE	ENSG00000092445
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163794
GOBP_INFLAMMATORY_RESPONSE	ENSG00000014123
GOBP_INFLAMMATORY_RESPONSE	ENSG00000241635
GOBP_INFLAMMATORY_RESPONSE	ENSG00000092929
GOBP_INFLAMMATORY_RESPONSE	ENSG00000184979
GOBP_INFLAMMATORY_RESPONSE	ENSG00000220205
GOBP_INFLAMMATORY_RESPONSE	ENSG00000049245
GOBP_INFLAMMATORY_RESPONSE	ENSG00000124333
GOBP_INFLAMMATORY_RESPONSE	ENSG00000118640
GOBP_INFLAMMATORY_RESPONSE	ENSG00000162692
GOBP_INFLAMMATORY_RESPONSE	ENSG00000112299
GOBP_INFLAMMATORY_RESPONSE	ENSG00000069329
GOBP_INFLAMMATORY_RESPONSE	ENSG00000123154
GOBP_INFLAMMATORY_RESPONSE	ENSG00000103175
GOBP_INFLAMMATORY_RESPONSE	ENSG00000114251
GOBP_INFLAMMATORY_RESPONSE	ENSG00000143184
GOBP_INFLAMMATORY_RESPONSE	ENSG00000143185
GOBP_INFLAMMATORY_RESPONSE	ENSG00000173578
GOBP_INFLAMMATORY_RESPONSE	ENSG00000101966
GOBP_INFLAMMATORY_RESPONSE	ENSG00000176105
GOBP_INFLAMMATORY_RESPONSE	ENSG00000124256
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163874
GOBP_INFLAMMATORY_RESPONSE	ENSG00000128016
GOBP_INFLAMMATORY_RESPONSE	ENSG00000213015
GOBP_INFLAMMATORY_RESPONSE	ENSG00000188372
GOBP_INFLAMMATORY_RESPONSE	ENSG00000159840
GOBP_INFLAMMATORY_RESPONSE	ENSG00000285443
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000125730
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000106804
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000039537
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000112936
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000169429
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000090339
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000115008
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000136244
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000115232
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000005844
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000150093
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000160255
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000113889
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000174175
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000110876
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000204490
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000206439
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000223952
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000228321
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000228849
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000228978
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000230108
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000232810
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	ENSG00000162692
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000010610
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000184371
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000164400
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000108342
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000163739
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000081041
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000204287
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000206308
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000226260
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000227993
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000228987
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000230726
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000234794
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000277263
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000196126
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000206240
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000206306
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000228080
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000229074
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000236884
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000171855
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000111537
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000136634
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000095752
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000113302
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000169194
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000164136
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000115008
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000125538
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000109471
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000164399
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000113520
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000113525
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000136244
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000104432
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000197461
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000105329
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000204490
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000206439
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000223952
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000228321
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000228849
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000228978
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000230108
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	ENSG00000232810
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000178562
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000101017
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000102245
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000121594
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000114013
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000108821
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000164692
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000168542
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000115414
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000111537
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000109471
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000134460
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000100385
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000147168
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000113520
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000077238
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000113525
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000091181
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000130702
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000091136
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000172037
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000135862
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000058085
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000182866
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000284180
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000284074
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000283789
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000137801
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000169231
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000067182
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000028137
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000109072
WP_INFLAMMATORY_RESPONSE_PATHWAY	ENSG00000115085
REACTOME_INFLAMMASOMES	ENSG00000163568
REACTOME_INFLAMMASOMES	ENSG00000142192
REACTOME_INFLAMMASOMES	ENSG00000171791
REACTOME_INFLAMMASOMES	ENSG00000171552
REACTOME_INFLAMMASOMES	ENSG00000137752
REACTOME_INFLAMMASOMES	ENSG00000100292
REACTOME_INFLAMMASOMES	ENSG00000096384
REACTOME_INFLAMMASOMES	ENSG00000103313
REACTOME_INFLAMMASOMES	ENSG00000109320
REACTOME_INFLAMMASOMES	ENSG00000077150
REACTOME_INFLAMMASOMES	ENSG00000091106
REACTOME_INFLAMMASOMES	ENSG00000091592
REACTOME_INFLAMMASOMES	ENSG00000162711
REACTOME_INFLAMMASOMES	ENSG00000089041
REACTOME_INFLAMMASOMES	ENSG00000110218
REACTOME_INFLAMMASOMES	ENSG00000140368
REACTOME_INFLAMMASOMES	ENSG00000103490
REACTOME_INFLAMMASOMES	ENSG00000173039
REACTOME_INFLAMMASOMES	ENSG00000165416
REACTOME_INFLAMMASOMES	ENSG00000136810
REACTOME_INFLAMMASOMES	ENSG00000265972
REACTOME_INTERFERON_SIGNALING	ENSG00000094914
REACTOME_INTERFERON_SIGNALING	ENSG00000164163
REACTOME_INTERFERON_SIGNALING	ENSG00000160710
REACTOME_INTERFERON_SIGNALING	ENSG00000166233
REACTOME_INTERFERON_SIGNALING	ENSG00000166710
REACTOME_INTERFERON_SIGNALING	ENSG00000273686
REACTOME_INTERFERON_SIGNALING	ENSG00000130303
REACTOME_INTERFERON_SIGNALING	ENSG00000070808
REACTOME_INTERFERON_SIGNALING	ENSG00000058404
REACTOME_INTERFERON_SIGNALING	ENSG00000145349
REACTOME_INTERFERON_SIGNALING	ENSG00000148660
REACTOME_INTERFERON_SIGNALING	ENSG00000026508
REACTOME_INTERFERON_SIGNALING	ENSG00000179583
REACTOME_INTERFERON_SIGNALING	ENSG00000107201
REACTOME_INTERFERON_SIGNALING	ENSG00000120738
REACTOME_INTERFERON_SIGNALING	ENSG00000055332
REACTOME_INTERFERON_SIGNALING	ENSG00000161960
REACTOME_INTERFERON_SIGNALING	ENSG00000156976
REACTOME_INTERFERON_SIGNALING	ENSG00000141543
REACTOME_INTERFERON_SIGNALING	ENSG00000151247
REACTOME_INTERFERON_SIGNALING	ENSG00000135930
REACTOME_INTERFERON_SIGNALING	ENSG00000163412
REACTOME_INTERFERON_SIGNALING	ENSG00000114867
REACTOME_INTERFERON_SIGNALING	ENSG00000110321
REACTOME_INTERFERON_SIGNALING	ENSG00000075151
REACTOME_INTERFERON_SIGNALING	ENSG00000150337
REACTOME_INTERFERON_SIGNALING	ENSG00000198019
REACTOME_INTERFERON_SIGNALING	ENSG00000196924
REACTOME_INTERFERON_SIGNALING	ENSG00000136068
REACTOME_INTERFERON_SIGNALING	ENSG00000117228
REACTOME_INTERFERON_SIGNALING	ENSG00000162645
REACTOME_INTERFERON_SIGNALING	ENSG00000117226
REACTOME_INTERFERON_SIGNALING	ENSG00000162654
REACTOME_INTERFERON_SIGNALING	ENSG00000154451
REACTOME_INTERFERON_SIGNALING	ENSG00000183347
REACTOME_INTERFERON_SIGNALING	ENSG00000213512
REACTOME_INTERFERON_SIGNALING	ENSG00000138646
REACTOME_INTERFERON_SIGNALING	ENSG00000206503
REACTOME_INTERFERON_SIGNALING	ENSG00000206505
REACTOME_INTERFERON_SIGNALING	ENSG00000223980
REACTOME_INTERFERON_SIGNALING	ENSG00000231834
REACTOME_INTERFERON_SIGNALING	ENSG00000235657
REACTOME_INTERFERON_SIGNALING	ENSG00000206450
REACTOME_INTERFERON_SIGNALING	ENSG00000223532
REACTOME_INTERFERON_SIGNALING	ENSG00000224608
REACTOME_INTERFERON_SIGNALING	ENSG00000228964
